p_url,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,label
https://o-volt.ca/f0/ZS/cf6720bf53c4bc202ea4e57a52b163ef/enterpassword.php?1AL0C31567736133a6899e05346f95cd75a180df489f4098a6899e05346f95cd75a180df489f4098a6899e05346f95cd75a180df489f4098a6899e05346f95cd75a180df489f4098a6899e05346f95cd75a180df489f4098&AP___=nobody@mycraftmail.com&error=,1,287,4,1,-1,1,-1,1,1,1,-1,-1,-1,0,1,1,-1,-1,1,45,7,1,1,-1,-1,1,-1,1,-1
https://saklogistics.ca/x/ZS/d7234842bfc021e689e6e19dc132410c/enterpassword.php?CCC7LH1567736082884f579ffac96a9e80b14707e06c0c82884f579ffac96a9e80b14707e06c0c82884f579ffac96a9e80b14707e06c0c82884f579ffac96a9e80b14707e06c0c82884f579ffac96a9e80b14707e06c0c82&AP___=nobody@mycraftmail.com&error=,1,292,4,1,-1,1,1,1,1,1,-1,-1,-1,0,1,1,-1,-1,1,45,7,1,1,-1,-1,1,-1,1,-1
https://finasrecruitment.com/~/ZS/a8128a2c56399952dde84d18b6b66d3c/enterpassword.php?HAL38A1567734408e3fce7325816bcb3b845a21d0a21b196e3fce7325816bcb3b845a21d0a21b196e3fce7325816bcb3b845a21d0a21b196e3fce7325816bcb3b845a21d0a21b196e3fce7325816bcb3b845a21d0a21b196&AP___=nobody@mycraftmail.com&error=,1,297,4,-1,-1,1,1,1,1,1,-1,-1,-1,0,1,1,-1,-1,1,45,7,1,1,-1,-1,1,-1,1,-1
https://semapkmulut.com/ssl/enterpassword.php?9HH7A61567730047fa33a0f50ae59be3d08ef083ac5beff0fa33a0f50ae59be3d08ef083ac5beff0fa33a0f50ae59be3d08ef083ac5beff0fa33a0f50ae59be3d08ef083ac5beff0fa33a0f50ae59be3d08ef083ac5beff0&FR___=hpark@informatica.com&error=,1,257,2,-1,-1,1,1,1,1,1,-1,-1,-1,0,-1,1,-1,-1,1,45,7,-1,-1,-1,-1,1,-1,1,-1
https://8a0bdbd84559fcb34e1aa8fb6f52378c.dns-cloud.net/12d4412a9c379d23c8e92f101717264d/indexa.php,1,98,2,1,1,1,-1,1,1,1,-1,-1,-1,0,-1,1,-1,-1,1,66,16,1,1,-1,-1,1,1,1,-1
http://alloypollymers.com/msm/cf/7fab31cb0507b5a4c6ab3df489579496.php?e=,1,72,3,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,50,13,-1,-1,-1,-1,1,-1,1,-1
http://centeroii.com/msm/cf/0d186ba2ac10422e993253ddd3e7986a.php?e=,1,67,3,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,50,13,-1,-1,-1,-1,1,-1,1,-1
http://centeroii.com/mc/cf/16f554719b7ee66d036d9312fccc0469.php?e=,1,66,3,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,50,13,-1,-1,-1,-1,1,-1,1,-1
https://epicsolutionservices.com/Ado6be/Onedrive_sharepoint_ERIUGEIURI7UKW4TAEYGiufrtst4wt4a4errekiugkuY7ygdqtfyertkiwug8wygvsufek7gs78gvUGF4GYWGFUIWES87_login/,1,160,2,1,1,1,1,1,1,1,-1,-1,-1,0,-1,1,-1,-1,1,66,15,-1,1,-1,-1,1,1,1,-1
http://cohhu.com/msm/cf/13cd3fa436751c7ae4f9762bc484ef02.php?e=,1,63,3,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,50,13,-1,-1,-1,-1,1,-1,1,-1
http://thecrossgatesfields.com/group/ZS/d802dbc8478635509f766ef81cae00fa/enterpassword.php?4JJ2941567698254fe1775aa10d6e7b0a3bc7843f9c77dddfe1775aa10d6e7b0a3bc7843f9c77dddfe1775aa10d6e7b0a3bc7843f9c77dddfe1775aa10d6e7b0a3bc7843f9c77dddfe1775aa10d6e7b0a3bc7843f9c77ddd&AP___=alison.bates@cromwell.co.uk&error=,1,308,4,1,-1,1,1,-1,1,1,-1,-1,-1,0,-1,1,-1,-1,1,45,7,-1,-1,-1,-1,1,-1,1,-1
https://elisendafontarnau.dnsabr.com/asdfghj/indexa.php?P=_93894574342hdfjsixaoweue5_j1489738549283781331983743fncn_Product-UserID&ty8=amanda.sternberg@ros.com,1,159,2,1,-1,1,1,-1,1,1,-1,-1,-1,0,-1,1,-1,-1,1,66,16,1,1,-1,-1,1,1,1,-1
https://grumptest.com/bold/ZS/7b35be05306e818a4b929429ae76829c/enterpassword.php?6H8JJ41567692689e6c6c1400b1e0b2df829f33214d212c6e6c6c1400b1e0b2df829f33214d212c6e6c6c1400b1e0b2df829f33214d212c6e6c6c1400b1e0b2df829f33214d212c6e6c6c1400b1e0b2df829f33214d212c6&AP___=kie@ow.com&error=,1,281,4,-1,-1,1,1,1,1,1,-1,-1,-1,0,-1,1,-1,-1,1,45,7,-1,-1,-1,-1,1,-1,1,-1
http://grumptestgates.com/lol/ZS/d8ac032c34685c83733946870e8e26c3/enterpassword.php?HeHi6H1567689742d607bd9d8451264eff1678b6b6664effd607bd9d8451264eff1678b6b6664effd607bd9d8451264eff1678b6b6664effd607bd9d8451264eff1678b6b6664effd607bd9d8451264eff1678b6b6664eff&AP___=moorcroftp@cromwell.co.uk&error=,1,299,4,1,-1,1,1,0,1,1,-1,-1,-1,0,-1,1,-1,-1,1,45,7,-1,-1,-1,-1,1,-1,1,-1
https://grouchtestgate.com/game/ZS/f3023093744b75e374963ac3e5e00287/9j8b6p9rlvxg3llqjv3xyesw.php?J21eG51567683544a23fb93a7f1b1a8ce0a211ceb42d585ba23fb93a7f1b1a8ce0a211ceb42d585ba23fb93a7f1b1a8ce0a211ceb42d585ba23fb93a7f1b1a8ce0a211ceb42d585ba23fb93a7f1b1a8ce0a211ceb42d585b&AP___=&error=,1,287,4,1,1,1,1,1,1,1,-1,-1,-1,0,-1,1,-1,-1,1,35,7,-1,-1,-1,-1,1,-1,1,-1
https://grouchtestgate.com/game/ZS/3d00f6f45527fdf637988ec2153164c0/enterpassword.php?CiHeH91567684684957c1dd4d773544d9636ac60f872fc19957c1dd4d773544d9636ac60f872fc19957c1dd4d773544d9636ac60f872fc19957c1dd4d773544d9636ac60f872fc19957c1dd4d773544d9636ac60f872fc19&AP___=elizabeth.kelly@marks-and-spencer.com&error=,1,313,4,1,-1,1,1,0,1,1,-1,-1,-1,0,-1,1,-1,-1,1,45,7,-1,-1,-1,-1,1,-1,1,-1
http://neruppu.in/wp-includes/js/vendor/live/pass.php,1,53,5,1,1,1,1,1,1,1,-1,1,0,1,-1,1,-1,-1,1,31,10,-1,1,-1,-1,1,1,1,-1
https://sweepworksprinting.com/n/ZS/a5a9e45d66c6e674bbe9887ff0d0a69d/enterpassword.php?6JKe931567651533aeb2e6cd4d853efd1dd08cc6ca9489c9aeb2e6cd4d853efd1dd08cc6ca9489c9aeb2e6cd4d853efd1dd08cc6ca9489c9aeb2e6cd4d853efd1dd08cc6ca9489c9aeb2e6cd4d853efd1dd08cc6ca9489c9&AP___=nobody@mycraftmail.com&error=,1,299,4,1,-1,1,1,1,1,1,-1,-1,-1,0,-1,1,-1,-1,1,45,7,-1,1,-1,-1,1,-1,1,-1
https://www.cohhu.com/msm/cf/a99a5c63664b7884279a1b277f04fc81.php?e=,1,68,3,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,50,13,-1,-1,-1,-1,1,-1,1,-1
http://www.reactivephoto.com/m1soft/,1,36,1,1,1,1,1,1,1,1,-1,-1,-1,0,-1,1,-1,-1,1,66,15,-1,-1,-1,-1,1,1,1,-1
http://www.topgunimage.com/m1soft/,1,34,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,1,-1,-1,1,66,15,-1,1,-1,-1,1,1,1,-1
http://nirgua.com.ve/lorerere/inc/microsoft.php,1,47,3,1,1,1,1,1,1,-1,1,-1,1,-1,-1,1,-1,-1,1,67,13,-1,1,-1,-1,1,-1,1,-1
http://serviceinfomake1.net/outlook.office.com-owa-login.microsoftonline.com-common.oauth2.authorize.client.id00000002/,1,119,1,1,1,1,1,-1,1,-1,1,-1,0,0,-1,1,-1,-1,1,41,8,-1,-1,-1,-1,1,-1,1,-1
https://kullbergs.top/@%23$%25/microsoft.php,1,44,2,1,-1,1,1,1,1,-1,1,-1,1,-1,-1,1,-1,-1,1,67,13,1,1,-1,-1,1,-1,1,-1
https://roozmod.com/wp-admin/css/live/another.php?email=ZG9ubmEuZmx1dGllQGNoaWxkcmVucy5oYXJ2YXJkLmVkdQ==,1,104,4,1,1,1,1,1,1,1,-1,1,0,1,1,1,-1,-1,1,31,10,1,1,-1,-1,1,1,1,-1
https://www.cohhu.com/msm/cf/3105adb6170ca2812b30eea5caeacaf8.php,1,65,3,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,50,13,-1,-1,-1,-1,1,-1,1,-1
https://www.cohhu.com/msm/cf/5b24e240be003597042b038f698840d5.php?e=,1,68,3,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,50,13,-1,-1,-1,-1,1,-1,1,-1
https://www.centeroii.com/msm/cf/0f5daeb4b580c1c2c83a4cecc47816fe.php,1,69,3,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,50,13,-1,-1,-1,-1,1,-1,1,-1
https://www.gtimaging.com/m1soft/?mes1=nobody@mycraftmail.com,1,61,1,1,-1,1,1,1,1,1,-1,-1,-1,0,1,1,-1,-1,1,66,15,-1,1,-1,-1,1,1,1,-1
https://sefcozelandia.ml/enterpassword.php?H08HF41567819549d6ba5a2786587bb38008bfdaeda86d3fd6ba5a2786587bb38008bfdaeda86d3fd6ba5a2786587bb38008bfdaeda86d3fd6ba5a2786587bb38008bfdaeda86d3fd6ba5a2786587bb38008bfdaeda86d3f&email=nobody@mycraftmail.com&error=,1,255,1,1,-1,1,1,1,1,1,-1,-1,-1,0,-1,1,-1,-1,1,45,7,-1,1,-1,-1,1,-1,1,-1
https://www.alloypollymers.com/msm/cf/89f1d81e00cef8cde68e20f6aff01606.php,1,74,3,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,50,13,-1,-1,-1,-1,1,-1,1,-1
https://www.fastoutboards.com/m1soft/?mes1=nobody@mycraftmail.com,1,65,1,1,-1,1,1,1,1,1,-1,-1,-1,0,1,1,-1,-1,1,66,15,-1,1,-1,-1,1,1,1,-1
https://roccasystem.com.ve/image/enterpassword.php?283iHK1567814734c100836de251b9df90c402051a5e6bebc100836de251b9df90c402051a5e6bebc100836de251b9df90c402051a5e6bebc100836de251b9df90c402051a5e6bebc100836de251b9df90c402051a5e6beb&AP___=sarah.mason@o-i.com&error=,1,260,2,1,-1,1,1,-1,1,1,-1,-1,-1,0,-1,1,-1,-1,1,45,7,-1,1,-1,-1,1,-1,1,-1
https://drraul.com.br/ssl/enterpassword.php?1165GA156764355296b62dbd905074af548bc60f7b28dd3096b62dbd905074af548bc60f7b28dd3096b62dbd905074af548bc60f7b28dd3096b62dbd905074af548bc60f7b28dd3096b62dbd905074af548bc60f7b28dd30&FR___=nobody@mycraftmail.com&error=,1,256,2,1,-1,1,1,0,1,1,-1,-1,-1,0,1,1,-1,-1,1,45,7,-1,1,-1,-1,1,-1,1,-1
http://njcaraccidentlawblog.com/wp-content/plugins/live/another.php?email=,1,74,4,1,1,1,1,1,1,1,-1,1,0,1,1,1,-1,-1,1,31,10,-1,1,-1,-1,1,1,1,-1
https://www.financiarexpert.ro/vdate/ZS/7eeaa0efc5a634a25d01c8ad7fce8b27/enterpassword.php?54A6LA1567814713009449384a2f06b1d2f3ca7c2557d1eb009449384a2f06b1d2f3ca7c2557d1eb009449384a2f06b1d2f3ca7c2557d1eb009449384a2f06b1d2f3ca7c2557d1eb009449384a2f06b1d2f3ca7c2557d1eb&AP___=mfrauenshuh@fourteenfoods.com&error=,1,310,4,1,-1,1,1,0,1,1,-1,-1,-1,0,1,1,-1,-1,1,45,7,-1,1,-1,-1,1,-1,1,-1
https://cohhu.com/msm/cf/d9fbb2ebb00ff62fdabc7b4d0296f806.php,1,61,3,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,50,13,-1,-1,-1,-1,1,-1,1,-1
https://definingepic.com/x/ZS/d4355888da78ab4a26181c3880c2a521/07xz5for2thxowiiaaipcv6u.php?0e2H8b15676373263b434c1153e663701c650fb3f0d235d63b434c1153e663701c650fb3f0d235d63b434c1153e663701c650fb3f0d235d63b434c1153e663701c650fb3f0d235d63b434c1153e663701c650fb3f0d235d6&AP___=&error=,1,282,4,1,1,1,1,1,1,1,-1,-1,-1,0,1,1,-1,-1,1,35,7,1,1,-1,-1,1,-1,1,-1
http://cohhu.com/msm/cf/24a4434a2897763643fb09eaec8b08a6.php?e=,1,63,3,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,50,13,-1,-1,-1,-1,1,-1,1,-1
http://centeroii.com/mc/cf/ecb48a989c9c0cff75cd5dbd8ac8763d.php?e=,1,66,3,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,50,13,-1,-1,-1,-1,1,-1,1,-1
http://centeroii.com/msm/cf/ecb48a989c9c0cff75cd5dbd8ac8763d.php?e=,1,67,3,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,50,13,-1,-1,-1,-1,1,-1,1,-1
http://cohhu.com/msm/cf/fc335be66536089f1c605c8e26649dc0.php,1,60,3,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,50,13,-1,-1,-1,-1,1,-1,1,-1
http://alloypollymers.com/msm/cf/0d6c9ee7174113f62b4393e7655b576b.php?e=,1,72,3,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,50,13,-1,-1,-1,-1,1,-1,1,-1
https://finelinesauto.ca/css/ZS/0b4dcb5cac0b3edcc0e1567df24dea34/retry.php?error=1,1,82,4,1,1,1,1,1,1,1,-1,-1,-1,0,1,1,-1,-1,1,35,7,1,1,-1,-1,1,-1,1,-1
https://www.jammusicllc.com/m1soft/,1,35,1,1,1,1,1,1,1,1,-1,-1,-1,0,-1,1,-1,-1,1,66,15,-1,1,-1,-1,1,1,1,-1
http://www.cohhu.com/msm/cf/1ff71b6477606d4aaf76fed51b34b757.php,1,64,3,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,50,13,-1,-1,-1,-1,1,-1,1,-1
https://b-mbb-yz.com/minie/pagee/,1,33,2,1,1,1,-1,1,1,-1,-1,-1,0,0,-1,1,-1,-1,1,41,11,-1,-1,-1,-1,1,0,1,-1
https://www.imageintent.com/m1soft/?mes1=user@calstatela.edu,1,60,1,-1,-1,1,1,1,1,1,-1,-1,-1,0,1,1,-1,-1,1,66,15,1,1,-1,-1,1,1,1,-1
https://serviceinfomana.net/m1soft/?mes1=adam.ambrose@environment.gov.au,1,72,1,1,-1,1,1,0,1,1,-1,-1,-1,0,-1,1,-1,-1,1,66,15,-1,1,-1,-1,1,1,1,-1
https://wksaco.co.uk/ssl/enterpassword.php?5109G01567476463edb15a86ad8d62b96bd58708077c2ddeedb15a86ad8d62b96bd58708077c2ddeedb15a86ad8d62b96bd58708077c2ddeedb15a86ad8d62b96bd58708077c2ddeedb15a86ad8d62b96bd58708077c2dde&FR___=nobody@mycraftmail.com&error=,1,255,2,1,-1,1,1,0,1,1,-1,-1,-1,0,-1,1,-1,-1,1,45,7,-1,-1,-1,-1,1,-1,1,-1
https://heathsound.com/curve/xchange/login.php,1,46,3,1,1,1,1,1,1,1,-1,-1,0,0,-1,1,-1,-1,1,30,7,1,1,-1,-1,1,0,1,-1
https://galwaytoday.com/v5/?AP___=your.mom@isgoingdown.com,1,58,1,1,-1,1,1,1,1,1,1,1,-1,0,1,1,-1,-1,1,27,6,-1,1,-1,-1,1,1,1,-1
https://secoresoei.github.io/release/real.html,1,46,2,1,1,1,1,1,1,1,1,1,-1,0,1,1,-1,-1,1,14,5,-1,1,-1,-1,1,1,1,-1
https://www.cohhu.com/msm/cf/baab1eacc84cefdffafff14c131c7df9.php?e=,1,68,3,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,50,13,-1,-1,-1,-1,1,-1,1,-1
https://www.matchchristians-gh.com/image/enterpassword.php?088L4615675133781a3b94f6c481aef7f0eb4e60f8e3cd4e1a3b94f6c481aef7f0eb4e60f8e3cd4e1a3b94f6c481aef7f0eb4e60f8e3cd4e1a3b94f6c481aef7f0eb4e60f8e3cd4e1a3b94f6c481aef7f0eb4e60f8e3cd4e&AP___=Zeenat.Haniff@unilever.com&error=,1,275,2,1,-1,1,-1,-1,1,1,-1,-1,-1,0,-1,1,-1,-1,1,45,7,-1,-1,-1,-1,1,-1,1,-1
http://busybodiesgymzambia.com/fonts/com/,1,41,2,1,1,1,1,1,1,1,-1,-1,-1,0,-1,1,-1,-1,1,87,17,-1,-1,-1,-1,1,0,1,-1
http://lymphocyticleukemia.com/srgg/,1,36,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,1,-1,-1,1,87,17,1,1,-1,-1,1,0,1,-1
http://tritechmedika.com/bin/?z=spares@technika.com.au,1,54,1,1,-1,1,1,1,1,-1,1,-1,1,0,1,1,-1,-1,1,61,16,1,1,-1,-1,1,0,1,-1
https://gad-energies.com/08758595875955847585595/95805058575950555-55-585095-585959/Zero/?iPcPJ48KoxOLIuMVWl1D&amp;IK=ZeuS&amp;xgTBb2kaZaZqrf1qbKttkUoL2x3Pjd9jRgZvkcgp&amp;email=sai_manchal@epam.com&amp;Y18QxlQ4l4yekUajCDyK,1,223,3,1,-1,1,-1,1,1,1,-1,-1,-1,0,-1,1,-1,-1,1,87,17,-1,-1,-1,-1,1,0,1,-1
http://www.mismascotas.cl/dnnss/office/,1,39,2,1,1,1,1,1,1,1,-1,-1,-1,0,1,1,-1,-1,1,85,17,1,1,-1,-1,1,0,1,-1
http://kamussyair.com/feee/lk/,1,30,2,1,1,1,1,1,1,1,-1,-1,-1,0,1,1,-1,-1,1,85,17,-1,1,-1,-1,1,0,1,-1
http://neruppu.in/wp-includes/js/vendor/live/login.php,1,54,5,1,1,1,1,1,1,1,-1,-1,0,1,-1,1,-1,-1,1,32,11,-1,1,-1,-1,1,0,1,-1
http://etigroup.az/wp-content/plugins/revslider/languages/o/indexaa.php,1,71,6,1,1,1,1,1,1,1,-1,-1,-1,0,1,1,-1,-1,1,67,15,-1,1,-1,-1,1,1,1,-1
https://edvip.com/yun/mteh/enterpassword.php?bLD8F715652124682167ed7a4976df5e5ed5216975f75cbf2167ed7a4976df5e5ed5216975f75cbf2167ed7a4976df5e5ed5216975f75cbf2167ed7a4976df5e5ed5216975f75cbf2167ed7a4976df5e5ed5216975f75cbf&AP___=jperkun@wbcm.com&error=,1,251,3,1,-1,1,1,1,1,1,-1,-1,-1,0,1,1,-1,-1,1,45,7,1,1,-1,-1,1,-1,1,-1
http://auto.update.jaredhall.com/C2/,1,36,1,1,1,1,1,1,1,1,-1,1,-1,0,-1,1,-1,-1,1,16,6,1,1,-1,-1,1,1,1,-1
http://www.mueblesdeliquidacion.es/jQuery/demo/outlook.live.com/account.microsoft.com,1,85,4,-1,1,1,1,-1,1,1,-1,-1,-1,0,1,1,-1,-1,1,87,17,-1,1,-1,-1,1,0,1,-1
http://thiscrush.es/IBR/office365/,1,34,2,1,1,1,1,1,1,1,1,-1,0,-1,-1,1,-1,-1,1,39,8,-1,1,-1,-1,1,0,1,-1
http://angelinanhunter.top/https/Content/MSworhd/,1,49,3,1,1,1,1,1,-1,1,-1,-1,-1,0,-1,1,-1,-1,1,51,12,-1,1,-1,-1,1,0,1,-1
https://carmechanicsni.com/gig/latest-onedrive/microsoft.php,1,60,3,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,65,13,-1,-1,-1,-1,1,-1,1,-1
https://cababox.com/msdrive.uk/dd1/auth,1,39,3,-1,1,1,1,1,1,1,-1,-1,0,0,-1,1,-1,-1,1,124,21,-1,-1,-1,-1,1,-1,1,-1
http://spers.publicvm.com/pdff/mfile/,1,37,2,1,1,1,1,1,1,1,-1,-1,0,0,-1,1,-1,-1,1,73,12,-1,1,-1,-1,1,0,1,-1
http://hiraki-tec.com/images/buil/latest-onedrive/microsoft.php,1,63,4,1,1,1,-1,1,1,-1,1,-1,1,0,1,1,-1,-1,1,65,13,1,1,-1,-1,1,-1,1,-1
http://www.weedgreat.com/roasyrutik/kentrintkoes/Zero/,1,54,3,-1,1,1,1,1,1,1,-1,-1,-1,0,1,1,-1,-1,1,87,17,1,1,-1,-1,1,0,1,-1
https://sealcomp.com/iicc/ZS?emzo=lyn&lin=cris.arias@elliemae.com,1,65,2,1,-1,1,1,1,1,1,-1,-1,-1,0,1,1,-1,-1,1,45,7,1,1,-1,-1,1,-1,1,-1
http://www.mananshoi.com/online,1,31,1,1,1,1,1,1,1,1,-1,-1,0,0,-1,1,-1,-1,1,30,7,-1,-1,-1,-1,1,0,1,-1
https://chunuu.co/img/microsoft.php,1,35,2,1,1,1,1,1,1,-1,1,-1,1,-1,-1,1,-1,-1,1,67,13,-1,1,-1,-1,1,-1,1,-1
https://kioxwe4b9cd6a7cd998f8257595b0c07ab5034.dnsabr.com/uiuiui/indexa.php,1,75,2,1,1,1,1,1,1,1,-1,-1,-1,0,-1,1,-1,-1,1,66,16,1,1,-1,-1,1,1,1,-1
http://www.sosimplywonderful.com/insurance/strategy/time/,1,57,3,1,1,1,1,1,1,1,-1,-1,-1,0,-1,1,-1,-1,1,42,8,-1,1,-1,-1,1,-1,1,-1
https://meltssj.com/picle/ZS?emzo=lyn&lin=nobody@mycraftmail.com,1,64,2,1,-1,1,1,1,1,1,-1,-1,-1,0,-1,1,-1,-1,1,45,7,-1,-1,-1,-1,1,-1,1,-1
https://derricklynch.net/zuu/ZS?emzo=lyn&lin=nobody@mycraftmail.com,1,67,2,1,-1,1,1,1,1,1,-1,-1,-1,0,-1,1,-1,-1,1,45,7,-1,-1,-1,-1,1,-1,1,-1
http://ros-tiser.ru/wp-admin/sharepoint-v9,1,42,2,1,1,1,-1,1,1,-1,-1,-1,0,0,1,1,-1,-1,1,50,12,1,1,-1,-1,1,0,1,-1
http://ipmed.ru/old/wp-content/plugins/xrwsrsw/vx/,1,50,5,1,1,1,1,1,1,-1,-1,-1,0,0,1,1,-1,-1,1,100,15,1,1,-1,-1,1,0,1,-1
http://ipmed.ru/old/wp-content/plugins/xrwsrsw/vx/login2.php,1,60,6,1,1,1,1,1,1,-1,-1,-1,0,0,1,1,-1,-1,1,106,15,1,1,-1,-1,1,1,1,-1
http://ipmed.ru/old/wp-content/plugins/xrwsrsw/vx/index.php,1,59,6,1,1,1,1,1,1,-1,-1,-1,0,0,1,1,-1,-1,1,100,15,1,1,-1,-1,1,0,1,-1
https://muddadmamgof.com/1drvme/1drvme,1,38,2,1,1,1,1,1,1,-1,-1,-1,0,0,-1,1,-1,-1,1,50,12,-1,-1,-1,-1,1,0,1,-1
http://www.lishnm.com/ds/rarri/val/,1,35,3,1,1,1,1,1,1,1,-1,-1,-1,0,-1,1,-1,-1,1,42,8,-1,-1,-1,-1,1,-1,1,-1
https://penxemter.com/DE/ZS?insyd=NLA&life=,1,43,2,1,1,1,1,1,1,1,-1,-1,-1,0,-1,1,-1,-1,1,35,7,-1,-1,-1,-1,1,-1,1,-1
https://protech34.com/DE/ZS?insyd=NLA&life=,1,43,2,1,1,1,1,1,1,1,-1,-1,-1,0,-1,1,-1,-1,1,35,7,1,1,-1,-1,1,-1,1,-1
https://para11e1s.com/1f19958de9aacc1d07abbe5858a80cea/?rid=qXhjfXn,1,67,1,1,1,1,1,1,1,-1,1,-1,1,1,-1,1,-1,-1,1,101,21,-1,-1,-1,-1,1,0,1,-1
https://athletebridge.icu/ldldjffjdkdh8eiwowooieieoweiirjrjr/cmd-login=bf1cb33ddcf84c331b084dda24cc111c/wrong_pass.php,1,118,3,1,1,1,1,1,1,1,-1,-1,0,0,-1,1,-1,-1,1,86,15,-1,1,-1,-1,1,1,1,-1
https://jc422abbf20feccc.dynv6.net/jc422abbf20fecccjc422abbf20feccc/indexa.php?P=_93894574342hdfjsixaoweue5_j1489738549283781331983743fncn_Product-UserID&ty8=tuantq@mitsubishi-motors.com.vn,1,189,2,1,-1,1,1,-1,1,1,-1,-1,-1,0,-1,1,-1,-1,1,66,16,-1,-1,-1,-1,1,1,1,-1
https://inss-stp.gov.cv/wp-admin/inc/microsoft.php,1,50,3,1,1,1,-1,1,1,-1,1,-1,1,-1,-1,1,-1,-1,1,67,13,-1,1,-1,-1,1,-1,1,-1
http://microsttofice365.dynv6.net/F0R8FK8OK6/oauth2/?authorize?client_id=LXDFVVQJ-MIGD-3578-a312-63680698d760&response_mode=form_post&response_type=code+id_token&scope=openid+profile&state=OpenIdConnect.AuthenticationProperties=I_oeSluwg5S5TrARP5smv3OUFQtLep2Fw_zth2Ii0qNP4zVE-U6cR1lQ5zcdWCyyuFddMdY-etElivAwVNGw8PGNN6TDS-AWU7iPpg3MvgJA7G-XP9EEZF8APLa9dBiw&nonce=689260441930500177.ODRkMWJlYTctN2QzZi00ZGNiLTk2OGMtMjMzODJm6LImOGQxOTRmOGM5MDEtOWNkYy00NzFmLWEyZWYtYWUzNWIyMmFhYmRj&redirect_uri=https://www.office.com/&ui_locales=en-US&mkt=en-US&client-request-id=BI7HMS41-S9ZQ-7VU3-4LK0-64OXAV9FX03S,1,597,2,1,1,-1,1,-1,-1,1,1,-1,0,0,-1,1,-1,-1,1,72,19,-1,-1,-1,-1,1,-1,1,-1
http://microsttofice365.dynv6.net/QSPF0YL5B2/oauth2/?authorize?client_id=MQG7BRG9-ZTXC-0427-a502-90350409d565&response_mode=form_post&response_type=code+id_token&scope=openid+profile&state=OpenIdConnect.AuthenticationProperties=I_oeSluwg5S5TrARP5smv3OUFQtLep2Fw_zth2Ii0qNP4zVE-U6cR1lQ5zcdWCyyuFddMdY-etElivAwVNGw8PGNN6TDS-AWU7iPpg3MvgJA7G-XP9EEZF8APLa9dBiw&nonce=924928084817562381.ODRkMWJlYTctN2QzZi00ZGNiLTk2OGMtMjMzODJm3TBmOGQxOTRmOGM5MDEtOWNkYy00NzFmLWEyZWYtYWUzNWIyMmFhYmRj&redirect_uri=https://www.office.com/&ui_locales=en-US&mkt=en-US&client-request-id=PGT48R0U-HWVG-ICCJ-UFWF-YZASPNBW8FAW,1,597,2,1,1,-1,1,-1,-1,1,1,-1,0,0,-1,1,-1,-1,1,72,19,-1,-1,-1,-1,1,-1,1,-1
http://microsttofice365.dynv6.net/I202GEVOHX/oauth2/?authorize?client_id=VV1X98MA-9CUJ-3037-a230-94419097d573&response_mode=form_post&response_type=code+id_token&scope=openid+profile&state=OpenIdConnect.AuthenticationProperties=I_oeSluwg5S5TrARP5smv3OUFQtLep2Fw_zth2Ii0qNP4zVE-U6cR1lQ5zcdWCyyuFddMdY-etElivAwVNGw8PGNN6TDS-AWU7iPpg3MvgJA7G-XP9EEZF8APLa9dBiw&nonce=250736415590863297.ODRkMWJlYTctN2QzZi00ZGNiLTk2OGMtMjMzODJm6YRmOGQxOTRmOGM5MDEtOWNkYy00NzFmLWEyZWYtYWUzNWIyMmFhYmRj&redirect_uri=https://www.office.com/&ui_locales=en-US&mkt=en-US&client-request-id=PUARHKNF-VCXG-3RZS-WJ2T-KS6BLQ25U521,1,597,2,1,1,-1,1,-1,-1,1,1,-1,0,0,-1,1,-1,-1,1,72,19,-1,-1,-1,-1,1,-1,1,-1
